Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver
2024-05-25 14:59:03.976,0 days 01:11:59.293000,10,199.08722149333346,0 days 00:00:45.599000,10910.43962368,111.12749568,2,93.12749568,False,8,pos,2105.069558276582,0.6438806392641295,OnTrack,-4696.0,-4601.0,490.0,LEC
2024-05-25 14:59:04.063,0 days 01:11:59.380000,10,200.0780555555557,0 days 00:00:45.686000,11422.0,117.0,2,99.0,False,8,car,2108.1727777777764,0.6448298254553172,OnTrack,-4734.600392680795,-4601.435483691427,489.9632354320094,LEC
2024-05-25 14:59:04.316,0 days 01:11:59.633000,10,200.85111091555567,0 days 00:00:45.939000,11316.37252672,131.54749632,2,99.0,False,8,pos,2117.803129769198,0.6477754750050887,OnTrack,-4856.0,-4609.0,489.0,LEC
2024-05-25 14:59:04.463,0 days 01:11:59.780000,10,201.30027777777786,0 days 00:00:46.086000,11255.0,140.0,3,99.0,False,8,car,2123.728333333332,0.6495878255013678,OnTrack,-4886.761675041641,-4613.806924946266,488.9633488189899,LEC
2024-05-25 14:59:04.536,0 days 01:11:59.853000,10,201.2191667377778,0 days 00:00:46.159000,11097.1376384,145.0187456,3,99.0,False,8,pos,2126.744867366217,0.6505104970842709,OnTrack,-4905.0,-4617.0,489.0,LEC
2024-05-25 14:59:04.623,0 days 01:11:59.940000,10,201.12249999999995,0 days 00:00:46.246000,10909.0,151.0,3,99.0,False,8,car,2130.4394444444433,0.6516405626640926,OnTrack,-4937.553645455299,-4621.944576827428,489.02496159539055,LEC
2024-05-25 14:59:04.756,0 days 01:12:00.073000,10,200.53138917333357,0 days 00:00:46.379000,11141.749888,159.312496,3,99.0,False,8,pos,2136.3663835667294,0.6534534440180283,OnTrack,-5000.0,-4631.0,489.0,LEC
2024-05-25 14:59:04.783,0 days 01:12:00.100000,10,200.41138888888918,0 days 00:00:46.406000,11189.0,161.0,3,99.0,False,8,car,2137.594999999999,0.653829242685276,OnTrack,-5012.532567791173,-4632.87921732504,488.9808462441575,LEC
2024-05-25 14:59:04.995,0 days 01:12:00.312000,10,198.99805555555562,0 days 00:00:46.618000,10740.4875,166.9625,3,99.0,False,8,pos,2147.4577213574507,0.6568459673856792,OnTrack,-5110.0,-4648.0,489.0,LEC
2024-05-25 14:59:05.103,0 days 01:12:00.420000,10,198.2780555555555,0 days 00:00:46.726000,10512.0,170.0,4,99.0,False,8,car,2152.70611111111,0.6584512998728681,OnTrack,-5161.602521810933,-4655.922721905205,489.6085934825659,LEC
2024-05-25 14:59:05.216,0 days 01:12:00.533000,10,197.14805619555554,0 days 00:00:46.839000,10901.222001777778,175.3361080888889,4,99.0,False,8,pos,2158.3961016017834,0.6601917054096528,OnTrack,-5217.0,-4664.0,490.0,LEC
2024-05-25 14:59:05.416,0 days 01:12:00.733000,10,195.1480561955556,0 days 00:00:47.039000,11590.110890666667,184.78055253333332,4,99.0,False,8,pos,2168.8912690692764,0.663401877307101,OnTrack,-5317.0,-4677.0,489.0,LEC
2024-05-25 14:59:05.463,0 days 01:12:00.780000,10,194.6780555555556,0 days 00:00:47.086000,11752.0,187.0,4,99.0,False,8,car,2171.40611111111,0.6641710956425132,OnTrack,-5340.474655762449,-4679.95946369545,489.1123084341047,LEC
2024-05-25 14:59:05.596,0 days 01:12:00.913000,10,193.16333406222202,0 days 00:00:47.219000,12004.6998784,193.6499968,4,99.0,False,8,pos,2178.6045903921317,0.6663729048050515,OnTrack,-5413.0,-4689.0,490.0,LEC
2024-05-25 14:59:05.623,0 days 01:12:00.940000,10,192.85583333333307,0 days 00:00:47.246000,12056.0,195.0,4,99.0,False,8,car,2180.072777777777,0.6668219813824557,OnTrack,-5430.78623545115,-4691.190919782371,490.1055032667817,LEC
2024-05-25 14:59:05.863,0 days 01:12:01.180000,10,190.05583333333334,0 days 00:00:47.486000,11210.0,198.0,5,99.0,False,8,car,2193.272777777777,0.6708594842786758,OnTrack,-5610.7620519997845,-4713.121893796952,490.0069014166394,LEC
2024-05-25 14:59:05.875,0 days 01:12:01.192000,10,189.90916663326215,0 days 00:00:47.498000,11215.252670235484,198.55516026879096,5,99.0,False,8,pos,2193.952139329905,0.6710672815691531,OnTrack,-5618.0,-4714.0,490.0,LEC
2024-05-25 14:59:06.144,0 days 01:12:01.461000,10,186.6213888888883,0 days 00:00:47.767000,11333.0,211.0,5,99.0,False,8,car,2209.7424999999994,0.6758971017917186,OnTrack,-5719.505792799546,-4726.126010784445,490.17471998829996,LEC
2024-05-25 14:59:06.275,0 days 01:12:01.592000,10,184.83833246222162,0 days 00:00:47.898000,11481.102850133333,215.3666688,5,99.0,False,8,pos,2217.729718819226,0.6783401638459134,OnTrack,-5792.0,-4734.0,490.0,LEC
2024-05-25 14:59:06.504,0 days 01:12:01.821000,10,181.7213888888882,0 days 00:00:48.127000,11740.0,223.0,5,99.0,False,8,car,2232.0424999999996,0.6827180347148784,OnTrack,-6001.131992614972,-4756.071144055152,489.0430532515783,LEC
2024-05-25 14:59:06.555,0 days 01:12:01.872000,10,181.0272213511104,0 days 00:00:48.178000,11851.56264,224.2750016,5,99.0,False,8,pos,2235.2707258763735,0.6837054567849932,OnTrack,-6039.0,-4760.0,489.0,LEC
2024-05-25 14:59:06.744,0 days 01:12:02.061000,10,178.45472222222133,0 days 00:00:48.367000,12265.0,229.0,5,99.0,False,8,car,2247.309166666666,0.6873876719029309,OnTrack,-6117.556023051203,-4767.780357729717,489.7677374728332,LEC
2024-05-25 14:59:06.855,0 days 01:12:02.172000,10,176.9438880177771,0 days 00:00:48.478000,12401.6688288,229.6937504,5,99.0,False,8,pos,2254.373861427525,0.6895485602027702,OnTrack,-6158.0,-4771.0,490.0,LEC
2024-05-25 14:59:06.904,0 days 01:12:02.221000,10,176.27694444444387,0 days 00:00:48.527000,12462.0,230.0,5,99.0,False,8,car,2257.5313888888886,0.6905143576474786,OnTrack,-6181.0182162717965,-4772.698394377992,489.90355070850813,LEC
2024-05-25 14:59:07.135,0 days 01:12:02.452000,10,173.06861068995119,0 days 00:00:48.758000,11788.99535584578,233.15717581307686,5,54.799538616923755,False,8,pos,2272.9409352367443,0.6952276976481532,OnTrack,-6343.0,-4784.0,489.0,LEC
2024-05-25 14:59:07.295,0 days 01:12:02.612000,10,170.8463887916974,0 days 00:00:48.918000,11322.845082118256,235.3439636491716,5,24.184508911597785,False,8,pos,2283.3628039767955,0.6984154495589096,OnTrack,-6507.0,-4794.0,490.0,LEC
2024-05-25 14:59:07.343,0 days 01:12:02.660000,10,170.17972222222124,0 days 00:00:48.966000,11183.0,236.0,5,15.0,True,8,car,2286.3102777777776,0.6993169975898185,OnTrack,-6541.987881322057,-4794.132590715825,490.34631640537,LEC
2024-05-25 14:59:07.663,0 days 01:12:02.980000,10,168.8463888888882,0 days 00:00:49.286000,11700.0,201.0,5,9.0,True,8,car,2304.1769444444444,0.7047819004998538,OnTrack,-6609.465407254151,-4783.6022386736195,491.800735948865,LEC
2024-05-25 14:59:07.776,0 days 01:12:03.093000,10,168.78361114666583,0 days 00:00:49.399000,11718.833322666667,194.40833706666666,5,12.295831466666666,True,8,pos,2310.121315304128,0.7066001137242613,OnTrack,-6700.0,-4834.0,491.0,LEC
2024-05-25 14:59:07.855,0 days 01:12:03.172000,10,168.73972222222127,0 days 00:00:49.478000,11732.0,189.8,5,14.6,True,8,pos,2314.1987291613245,0.7078472781377099,OnTrack,-6794.0,-4889.0,490.0,LEC
2024-05-25 14:59:07.903,0 days 01:12:03.220000,10,168.71305555555455,0 days 00:00:49.526000,11740.0,187.0,4,16.0,True,8,car,2316.643611111111,0.7085950976796173,OnTrack,-6837.721559612291,-4915.242395590995,489.50823877646616,LEC
2024-05-25 14:59:08.183,0 days 01:12:03.500000,10,169.02416666666613,0 days 00:00:49.806000,11220.0,179.0,4,62.0,False,8,car,2330.565833333333,0.7128535077208326,OnTrack,-6877.949893302882,-4958.8538982473065,488.4922982118346,LEC
2024-05-25 14:59:08.255,0 days 01:12:03.572000,10,169.0441666666662,0 days 00:00:49.878000,11325.2,179.6,4,64.8,False,8,pos,2334.1666026649254,0.7139548801909027,OnTrack,-6891.0,-4982.0,488.0,LEC
2024-05-25 14:59:08.515,0 days 01:12:03.832000,10,169.11638888888868,0 days 00:00:50.138000,11705.08888888889,181.76666666666668,4,74.91111111111111,False,8,pos,2347.33833929447,0.7179837381295415,OnTrack,-7001.0,-5131.0,485.0,LEC
2024-05-25 14:59:08.543,0 days 01:12:03.860000,10,169.1241666666665,0 days 00:00:50.166000,11746.0,182.0,4,76.0,False,8,car,2348.765833333333,0.7184203677747117,OnTrack,-7010.266534001891,-5144.180115136447,484.7212018795002,LEC
2024-05-25 14:59:08.703,0 days 01:12:04.020000,10,169.03527777777708,0 days 00:00:50.326000,12065.0,185.0,4,99.0,False,8,car,2356.9880555555555,0.7209353106561958,OnTrack,-7041.578123036954,-5196.106764447294,483.5237386469495,LEC
2024-05-25 14:59:08.856,0 days 01:12:04.173000,10,168.99277779555504,0 days 00:00:50.479000,11299.0440704,189.781248,4,99.0,False,8,pos,2365.143605745841,0.7234298604678281,OnTrack,-7063.0,-5242.0,483.0,LEC
2024-05-25 14:59:09.023,0 days 01:12:04.340000,10,168.94638888888858,0 days 00:00:50.646000,10463.0,195.0,5,99.0,False,8,car,2374.321388888889,0.7262370821360808,OnTrack,-7096.761036316467,-5315.451940714708,483.05514391048627,LEC
2024-05-25 14:59:09.096,0 days 01:12:04.413000,10,168.8855556088885,0 days 00:00:50.719000,10678.3498112,197.4333312,5,99.0,False,8,pos,2378.390974416326,0.7274818520870994,OnTrack,-7114.0,-5363.0,483.0,LEC
2024-05-25 14:59:09.263,0 days 01:12:04.580000,10,168.7463888888883,0 days 00:00:50.886000,11171.0,203.0,5,99.0,False,8,car,2387.8547222222223,0.7303765421761449,OnTrack,-7157.042107233682,-5513.879851539491,482.33750311538716,LEC
2024-05-25 14:59:09.355,0 days 01:12:04.672000,10,168.64416666666622,0 days 00:00:50.978000,11165.085714285715,205.62857142857143,5,99.0,False,8,pos,2393.1811578554716,0.7320057466682491,OnTrack,-7175.0,-5584.0,482.0,LEC
2024-05-25 14:59:09.543,0 days 01:12:04.860000,10,168.43527777777763,0 days 00:00:51.166000,11153.0,211.0,5,99.0,False,8,car,2404.265833333333,0.7353962322247282,OnTrack,-7187.465681762878,-5642.954160137358,481.8811450272775,LEC
2024-05-25 14:59:09.696,0 days 01:12:05.013000,10,167.84027802666648,0 days 00:00:51.319000,11495.71985664,214.8249984,5,99.0,False,8,pos,2413.41220983337,0.7381938474981234,OnTrack,-7192.0,-5683.0,482.0,LEC
2024-05-25 14:59:09.743,0 days 01:12:05.060000,10,167.6574999999998,0 days 00:00:51.366000,11601.0,216.0,5,99.0,False,8,car,2416.265833333333,0.73906668940311,OnTrack,-7195.162924727619,-5705.303130929007,482.02244345286715,LEC
2024-05-25 14:59:09.895,0 days 01:12:05.212000,10,166.43305555555503,0 days 00:00:51.518000,11825.2,221.7,5,99.0,False,8,pos,2425.638127843667,0.7419334065417238,OnTrack,-7208.0,-5805.0,482.0,LEC
2024-05-25 14:59:09.903,0 days 01:12:05.220000,10,166.36861111111057,0 days 00:00:51.526000,11837.0,222.0,5,99.0,False,8,car,2426.1324999999997,0.7420846208608908,OnTrack,-7208.562700587216,-5811.079977173167,481.99119899773575,LEC
2024-05-25 14:59:10.063,0 days 01:12:05.380000,10,164.635277777777,0 days 00:00:51.686000,11552.0,223.0,5,99.0,False,8,car,2436.0436111111107,0.7451161466045173,OnTrack,-7216.4949840309455,-5948.747497403498,481.63985273159847,LEC
2024-05-25 14:59:10.256,0 days 01:12:05.573000,10,160.29277921777705,0 days 00:00:51.879000,11084.511266133333,227.8249984,5,99.0,False,8,pos,2448.398568663881,0.7488951751576982,OnTrack,-7219.0,-6106.0,482.0,LEC
2024-05-25 14:59:10.423,0 days 01:12:05.740000,10,156.53527777777708,0 days 00:00:52.046000,10680.0,232.0,6,99.0,False,8,car,2459.2436111111106,0.7522123638160557,OnTrack,-7216.234408117934,-6186.806747806227,484.18102946255846,LEC
2024-05-25 14:59:10.623,0 days 01:12:05.940000,10,151.42416666666577,0 days 00:00:52.246000,10820.0,233.0,6,99.0,False,8,car,2472.1880555555554,0.7561716995686621,OnTrack,-7198.584426279565,-6260.511038223597,483.3736923063701,LEC
2024-05-25 14:59:10.655,0 days 01:12:05.972000,10,150.46416666666582,0 days 00:00:52.278000,10836.6,233.4,6,99.0,False,8,pos,2474.2723575274786,0.7568092279965589,OnTrack,-7193.0,-6277.0,482.0,LEC
2024-05-25 14:59:10.675,0 days 01:12:05.992000,10,149.86416666666585,0 days 00:00:52.298000,10846.975,233.65,6,99.0,False,8,pos,2475.5777139671964,0.7572084992394347,OnTrack,-7189.0,-6288.0,481.0,LEC
2024-05-25 14:59:10.943,0 days 01:12:06.260000,10,141.82416666666631,0 days 00:00:52.566000,10986.0,237.0,6,99.0,False,8,car,2493.254722222222,0.7626153910595993,OnTrack,-7048.49980340181,-6475.553351968233,479.75000485951637,LEC
2024-05-25 14:59:10.975,0 days 01:12:06.292000,10,140.75749999999965,0 days 00:00:52.598000,11007.3,237.5,6,99.0,False,8,pos,2495.38594620495,0.7632672715901113,OnTrack,-7032.0,-6499.0,480.0,LEC
2024-05-25 14:59:11.263,0 days 01:12:06.580000,10,131.1574999999998,0 days 00:00:52.886000,11199.0,242.0,6,99.0,False,8,car,2514.765833333333,0.7691950254089951,OnTrack,-6939.3656110953025,-6698.64057028153,480.35456370311397,LEC
2024-05-25 14:59:11.396,0 days 01:12:06.713000,10,126.24389125333339,0 days 00:00:53.019000,11238.8999808,244.4937488,6,99.0,False,8,pos,2523.8471587343133,0.7719727434095993,OnTrack,-6915.0,-6774.0,480.0,LEC
2024-05-25 14:59:11.583,0 days 01:12:06.900000,10,119.33527777777817,0 days 00:00:53.206000,11295.0,248.0,6,99.0,False,8,car,2536.810277777777,0.775937791188541,OnTrack,-6889.719490043415,-6855.3682226728,479.38422588793253,LEC
2024-05-25 14:59:11.736,0 days 01:12:07.053000,10,113.21528033777827,0 days 00:00:53.359000,11467.671356342857,249.09285668571428,6,99.0,False,8,pos,2547.6395151936667,0.7792501455393372,OnTrack,-6872.0,-6921.0,479.0,LEC
2024-05-25 14:59:11.863,0 days 01:12:07.180000,10,108.13527777777836,0 days 00:00:53.486000,11611.0,250.0,6,99.0,False,8,car,2556.254722222221,0.7818852912461042,OnTrack,-6856.536337969909,-6986.578342447798,478.8901321137816,LEC
2024-05-25 14:59:12.755,0 days 01:12:08.072000,10,86.08305402315423,0 days 00:00:54.378000,10722.873988230114,179.29858357775174,6,6.02279484197488,False,8,pos,2600.248062527309,0.7953415972230883,OnTrack,-6756.0,-7572.0,480.0,LEC
2024-05-25 14:59:12.784,0 days 01:12:08.101000,10,85.36611111111188,0 days 00:00:54.407000,10694.0,177.0,5,3.0,True,8,car,2601.537222222221,0.7957359143444441,OnTrack,-6754.479626926985,-7585.932775870746,479.9003146155361,LEC
2024-05-25 14:59:13.015,0 days 01:12:08.332000,10,80.81027651555638,0 days 00:00:54.638000,9917.583118222223,165.4499968,5,4.925000533333334,True,8,pos,2611.8422538569616,0.7988879291225428,OnTrack,-6747.0,-7693.0,479.0,LEC
2024-05-25 14:59:13.144,0 days 01:12:08.461000,10,78.26611111111197,0 days 00:00:54.767000,9484.0,159.0,4,6.0,True,8,car,2617.437222222221,0.8005992701058001,OnTrack,-6745.717152420112,-7771.81237676576,478.9626974855563,LEC
2024-05-25 14:59:13.215,0 days 01:12:08.532000,10,77.043332231112,0 days 00:00:54.838000,9393.031168,155.0062464,4,6.8875008,True,8,pos,2620.428325297073,0.8015141630851644,OnTrack,-6746.0,-7812.0,479.0,LEC
2024-05-25 14:59:13.304,0 days 01:12:08.621000,10,75.5105555555565,0 days 00:00:54.927000,9279.0,150.0,4,8.0,True,8,car,2624.1038888888875,0.802638412982679,OnTrack,-6747.443135006451,-7852.336387563174,479.0264594760166,LEC
2024-05-25 14:59:13.544,0 days 01:12:08.861000,10,70.64388888889016,0 days 00:00:55.167000,9046.0,144.0,4,9.0,False,8,car,2633.7038888888874,0.8055747787253845,OnTrack,-6759.799184977016,-7915.2855185903845,479.00879147321103,LEC
2024-05-25 14:59:13.635,0 days 01:12:08.952000,10,68.84916612684962,0 days 00:00:55.258000,8961.295572006813,141.13836391914913,4,18.157235458722834,False,8,pos,2637.223769024461,0.8066514095012728,OnTrack,-6771.0,-7935.0,479.0,LEC
2024-05-25 14:59:13.703,0 days 01:12:09.020000,10,67.50805555555644,0 days 00:00:55.326000,8898.0,139.0,4,25.0,False,8,car,2639.843055555554,0.8074525744221304,OnTrack,-6782.050401133679,-7949.626128995275,478.9959923172842,LEC
2024-05-25 14:59:13.815,0 days 01:12:09.132000,10,65.05027777777859,0 days 00:00:55.438000,8792.8,139.0,4,23.4,False,8,pos,2644.1839576943544,0.8087803323734649,OnTrack,-6811.0,-7983.0,479.0,LEC
2024-05-25 14:59:13.983,0 days 01:12:09.300000,10,61.36361111111182,0 days 00:00:55.606000,8635.0,139.0,4,21.0,True,8,car,2650.6541666666653,0.8107593844541355,OnTrack,-6886.4800651099895,-8076.855577405907,479.00894987471946,LEC
2024-05-25 14:59:13.996,0 days 01:12:09.313000,10,61.081945831111824,0 days 00:00:55.619000,8635.29249856,138.77250112,4,20.96750016,True,8,pos,2651.1458401188,0.8109097733167864,OnTrack,-6891.0,-8084.0,479.0,LEC
2024-05-25 14:59:14.383,0 days 01:12:09.700000,10,52.69694444444531,0 days 00:00:56.006000,8644.0,132.0,4,20.0,False,8,car,2665.320833333332,0.815245498783269,OnTrack,-6895.790812914061,-8230.724797331273,478.03570341013,LEC
2024-05-25 14:59:14.395,0 days 01:12:09.712000,10,52.45027777777863,0 days 00:00:56.018000,8644.54,131.97,4,21.26,False,8,pos,2665.75539789526,0.8153784196679189,OnTrack,-6895.0,-8234.0,478.0,LEC
2024-05-25 14:59:14.783,0 days 01:12:10.100000,10,44.47472222222268,0 days 00:00:56.406000,8662.0,131.0,4,62.0,False,8,car,2679.8763888888875,0.8196976273977878,OnTrack,-6880.9550257228775,-8325.373657331333,477.0424413951293,LEC
2024-05-25 14:59:14.856,0 days 01:12:10.173000,10,42.9336124622227,0 days 00:00:56.479000,8672.0374912,132.520832,4,73.2541568,False,8,pos,2682.5934758931435,0.8205287066893759,OnTrack,-6875.0,-8350.0,477.0,LEC
2024-05-25 14:59:14.896,0 days 01:12:10.213000,10,42.08916801777826,0 days 00:00:56.519000,8677.5374912,133.35416533333333,4,79.42082346666666,False,8,pos,2684.092589781948,0.8209872428005737,OnTrack,-6871.0,-8365.0,477.0,LEC
2024-05-25 14:59:15.023,0 days 01:12:10.340000,10,39.408055555556075,0 days 00:00:56.646000,8695.0,136.0,4,99.0,False,8,car,2688.943055555554,0.822470861710343,OnTrack,-6860.774776335114,-8407.815359970691,477.0083740949944,LEC
2024-05-25 14:59:15.116,0 days 01:12:10.433000,10,37.28972368000047,0 days 00:00:56.739000,9020.499776,139.71999744,4,99.0,False,8,pos,2692.601798900084,0.8235899667747417,OnTrack,-6850.0,-8446.0,477.0,LEC
2024-05-25 14:59:15.223,0 days 01:12:10.540000,10,34.85250000000042,0 days 00:00:56.846000,9395.0,144.0,4,99.0,False,8,car,2696.943055555554,0.8249178331625977,OnTrack,-6829.181640403389,-8507.146756209551,476.9622753415295,LEC
2024-05-25 14:59:15.383,0 days 01:12:10.700000,10,30.852499999999964,0 days 00:00:57.006000,9747.0,153.0,4,99.0,False,8,car,2703.7430555555543,0.8269977588970141,OnTrack,-6792.382397024003,-8605.80942217179,476.9833492958442,LEC
2024-05-25 14:59:15.396,0 days 01:12:10.713000,10,30.498612853333274,0 days 00:00:57.019000,9769.3707232,153.541664,4,99.0,False,8,pos,2704.3118717213565,0.8271717435119265,OnTrack,-6790.0,-8612.0,477.0,LEC
2024-05-25 14:59:15.623,0 days 01:12:10.940000,10,24.319166666666206,0 days 00:00:57.246000,10160.0,163.0,4,99.0,False,8,car,2714.609722222221,0.8303215617863267,OnTrack,-6763.746721244059,-8674.260472770786,477.6499802712974,LEC
2024-05-25 14:59:15.775,0 days 01:12:11.092000,10,19.97027777777724,0 days 00:00:57.398000,10765.466666666667,169.33333333333334,4,99.0,False,8,pos,2721.820895225605,0.8325272535958954,OnTrack,-6743.0,-8713.0,478.0,LEC
2024-05-25 14:59:15.863,0 days 01:12:11.180000,10,17.452499999999418,0 days 00:00:57.486000,11116.0,173.0,4,99.0,False,8,car,2726.1430555555544,0.8338492789633271,OnTrack,-6724.496794392994,-8746.856739897488,478.04358616650376,LEC
2024-05-25 14:59:16.036,0 days 01:12:11.353000,10,12.166390844443862,0 days 00:00:57.659000,11558.591502933334,180.20833066666665,4,99.0,False,8,pos,2735.0087534804784,0.8365610426791524,OnTrack,-6681.0,-8823.0,478.0,LEC
2024-05-25 14:59:16.223,0 days 01:12:11.540000,10,6.452499999999418,0 days 00:00:57.846000,12037.0,188.0,4,99.0,False,8,car,2744.9430555555546,0.8395996618761254,OnTrack,-6637.020950526144,-8888.544191880665,478.0907330492323,LEC
2024-05-25 14:59:16.256,0 days 01:12:11.573000,10,154.2573145381584,0 days 00:00:57.879000,11905.000256,188.8249984,4,99.0,False,8,pos,2746.7110008927934,0.8401404258472966,OnTrack,-6628.0,-8901.0,478.0,LEC
2024-05-25 14:59:16.456,0 days 01:12:11.773000,10,1050.045806601652,0 days 00:00:58.079000,11105.000256,193.8249984,4,99.0,False,8,pos,2757.531792766211,0.843450196947927,OnTrack,-6562.0,-8987.0,477.0,LEC
2024-05-25 14:59:16.503,0 days 01:12:11.820000,63,1260.5563888888905,0 days 00:00:58.126000,10917.0,195.0,4,99.0,False,8,car,2760.109722222221,0.8442387119210248,OnTrack,-6544.931188315115,-9007.121787005231,477.06884460127026,LEC
